Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
252232567_N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006206473557368803	0.009309710336053205	0.009309710336053205	0.0	0.009309710336053205	0.009309710336053205	0.0	0.0	0.0	0.026377512618817413	0.07292606429908344	0.088131924514637	0.11558146438427269	0.09013492279906057	0.17802302156680097	0.30227944330966866	0.4397467873389356	0.48757632934209316	0.4741853269233357	0.7478950365180084	0.8925044614808136	1.0135454731674993	1.2523206057859062	1.5286624975352068	2.1609802943266923	3.5671352072010207	5.294077742487346	5.251795069358976	4.843148425599059	4.692534586044641	4.739336077147051	4.6248812730098425	3.941600895534726	3.747059801972055	3.387607455978208	5.111393756011671	6.894469602632547	6.224463598633627	5.482971366521615	5.372915405680187	5.265721282644174	3.282323767146752	1.3189004837029525	1.2046436043679367	1.2132050450564895	0.988305142337927	0.9121819337877477	0.9594173707432642	0.5179664899611384	0.22160872098932308	0.22214003274082508	0.21877819289725034	0.1613683124915889	0.10240681369658526	0.08858330440971836	0.06516797235237244	0.046548551680266025	0.009309710336053205	0.009309710336053205	0.01861942067210641	0.01861942067210641	0.01861942067210641	0.01861942067210641	0.01861942067210641	0.009309710336053205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
252232865_N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10988473383996027	0.0	0.0	0.6043660361197815	0.6043660361197815	0.0	0.423056225283847	0.1208732072239563	0.15109150902994536	0.41206775189985106	1.0739924581262783	1.7398416191327044	2.7837465906123264	3.278227892892148	4.814390308942926	2.9595621647562633	1.3430356358217366	2.372856175146475	2.34795768982004	1.7882432280860203	2.4031616870586867	2.664704795619036	3.3264550816330187	4.364865816420644	8.402876594408216	8.21266291304992	4.69870610303919	4.524111470382365	4.03826396861854	2.2160087991058655	1.8130981083593443	1.2662907423462089	1.0072767268663023	4.029106907465209	4.9356559616448825	4.3312899255251	3.919745434262582	1.8634619447026595	0.6043660361197815	0.8058213814930418	1.208732072239563	1.1171614607062625	0.7142507699597418	0.6043660361197815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
252233208_N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12733695739344408	0.12733695739344408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04244565246448136	0.08489130492896271	0.365638977658318	0.48206133870375256	0.8967149388508171	1.523798923474881	1.3824621913913295	1.2162608778913202	1.4793889518892254	1.6806107441569893	1.5946794881422994	1.2033342473680466	1.958554490633262	2.3816696591612327	3.4745367398744427	3.99264754286024	4.067726735920791	4.499735279250844	6.165809824817703	8.108699848470021	6.47125314989003	4.795752362022615	3.8962370533202626	3.9358695921609996	3.558489154794975	3.055701107874799	2.1539239277884996	2.2220574686275896	2.8288098019737533	2.7037880619874626	2.2432527327478398	1.4799384159282503	1.7766537388704342	1.9321867368295695	1.4561890627635998	1.3582608788634034	2.0726708216422063	2.031327653657322	0.9641226774075051	0.5517934820382576	0.4244565246448136	0.6366847869672204	0.33956521971585085	0.12733695739344408	0.12733695739344408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
252233210_N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0050135695705884765	0.010027139141176953	0.010027139141176953	0.010027139141176953	0.010027139141176953	0.010027139141176953	0.010027139141176953	0.010027139141176953	0.01504070871176543	0.01504070871176543	0.010027139141176953	0.010027139141176953	0.010027139141176953	0.02506784785294238	0.03453792370849839	0.039576814337524184	0.09139889253533416	0.09943398783630686	0.12205726836182955	0.18283685184654305	0.28856529308096013	0.2994910033579293	0.2962184021289356	0.2999640284497934	0.36831001122780027	0.36578999414745167	0.3955738130032537	0.394281529149692	0.46129131822249164	0.47532321001039246	0.5395463174182952	0.5623124693905964	0.4577350627955468	0.46693742416901024	0.4379112061449718	0.4967276494205128	0.5088293067065178	0.49013068493596124	0.7089625065393685	0.5673389328642129	0.6425819049283237	1.181197854313759	0.5860414283554203	0.5928605299860787	0.3829402734657779	0.27561093937096975	0.5991646094846684	1.0286491890868223	3.9221046231892496	25.379020872173523	38.638841305597055	14.13366173544559	1.213450231609276	0.4212429368102128	0.6090998693566573	0.4955837557351401	0.1947695814998311	0.06775915237825639	0.01797795149049403	0.005925127674331836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
252234481_N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06237786358267581	0.06237786358267581	0.0	0.0	0.08317048477690106	0.07277417417978843	0.17376690569459688	0.1330727756430417	0.20895234129988974	0.7487503902252959	2.35347718798161	2.925136495389806	8.14283238633736	13.430543026496816	10.496175428375821	9.928407224397597	22.566327165084935	18.43317262443732	8.191145105848529	1.1596881945548028	0.4309023211298494	0.04158524238845053	0.011341429742304692	0.10396310597112633	0.18713359074802738	0.04158524238845053	0.0	0.0	0.0	0.0	0.0	0.011341429742304692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
252236587_N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0063107264108426325	0.012621452821685265	0.012621452821685265	0.012621452821685265	0.012621452821685265	0.012621452821685265	0.012621452821685265	0.012621452821685265	0.012621452821685265	0.012621452821685265	0.012621452821685265	0.012621452821685265	0.04417508487589843	0.07572871693011159	0.07687612173208297	0.07572871693011159	0.07572871693011159	0.08203944334095423	0.10728234898432475	0.11148949992488648	0.12009503593967191	0.21377927206253813	0.34508199419289476	0.40097699954607213	0.3217486979699479	0.3571352965723134	0.5990564045543356	1.329996974069243	7.455216170465298	19.937214132142312	10.616448433430376	12.96573331475692	10.695990341630889	2.9857556400587555	17.258356945713178	11.81487514327656	1.236827792275489	0.323549030742565	0.14890536881456853	0.027218991691210136	0.015417113728075867	0.00650196054450453	0.00745813121281402	0.013668687363167084	0.005354555742533142	0.0011474048019713878	0.0	0.0011474048019713878	0.0011474048019713878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
252238148_N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08030910099453534	0.1338485016575589	0.40154550497267666	0.25759752546277476	0.18793546437281794	0.4568087120964414	2.5178820890633338	14.37388162264316	31.905811821032426	20.22103211173471	21.217165652339396	7.494239011053709	0.48052303673692487	0.0656639889625232	0.01112507026764126	0.014949313172142941	0.016224060806976835	0.00892323344383726	0.013384850165755888	0.0	0.0	0.053539400663023554	0.053539400663023554	0.0	0.0	0.0	0.026769700331511777	0.0	0.007300827363139577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
252303316B_N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022576859039286377	0.022576859039286377	0.0	0.0	0.0	0.011288429519643189	0.011288429519643189	0.0	0.0	0.0	0.013169834439583718	0.0329245860989593	0.05644214759821595	0.045153718078572755	0.054731779489179094	0.15384516802485146	0.5551854881933601	0.7510324102101302	0.31442267071127367	0.2942714341804162	0.6754849516481963	1.516795319781712	7.150777349182641	38.20025946189081	19.209595836010763	12.94084067453179	13.925720643925704	0.9650516662553337	0.13901561969611137	0.14295101709090122	0.2148417815591312	0.28655018622200745	0.27364928155145757	0.16870012228233858	0.1831708085834084	0.20257599883432412	0.14803235983713908	0.10921107606702415	0.10741111724751398	0.10660480085325373	0.2169887007664746	0.25223531518870257	0.11816200250431702	0.08654462631726444	0.08573830992300421	0.06861752515154537	0.03838066036678684	0.0301024787190485	0.054184461694287304	0.020319173135357735	0.011288429519643189	0.011288429519643189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
252303316_N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17890569673613155	0.3578113934722631	0.3578113934722631	0.3578113934722631	0.3578113934722631	0.3578113934722631	0.3578113934722631	0.3578113934722631	0.3578113934722631	0.3578113934722631	0.3578113934722631	0.3578113934722631	0.3578113934722631	0.3578113934722631	0.3578113934722631	0.3578113934722631	0.5602097574565735	0.7562831725663741	2.22412309351509	2.706626336227687	1.7871207585221796	1.8741727079297177	2.152289745583158	2.182107361705847	2.6959771876124408	2.754837936322164	1.921751813136743	1.5315282836973498	1.5664833072732116	2.3015198148448035	4.386326228354617	3.8702491243714126	3.372307843181442	5.020824363273355	3.899137360251317	4.382686155737046	3.6896008396800606	3.7631767755672145	3.2318810701083986	3.1896329932384595	2.7730382994100387	3.6973843992133846	3.7696695292077815	3.3124660819932235	2.6564785272940745	2.2831774631087263	1.9733840488470267	2.289992918222484	2.5046797543058417	1.5206984222571183	0.5878330035615751	0.4472642418403288	0.4293736721667157	0.17890569673613155	0.08945284836806577	0.0	0.0	0.11927046449075436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
252308239_N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020121351975535733	0.0	0.0	0.007377829057696434	0.010144514954332598	0.011066743586544652	0.05849564467173602	0.24715727343283062	0.3066110777224493	0.3176267194627068	0.451942642247593	1.0643902086919892	10.148216103425579	22.72669553958968	16.131670835434896	10.731383109785462	8.899730798674442	4.2350855505992495	20.286113188995706	3.4457989117713397	0.8372861851540612	0.04848774536210762	0.008805795972089293	0.0	0.008091812514892865	0.014755658115392868	0.0010539755796709193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
252308330_N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006310831033468172	0.2528276682783185	0.188641257642086	0.14043352058087089	0.3727772831297243	0.25810547637476067	0.22576497162626552	0.3171420404654602	0.4811057029768405	0.9886908031244583	1.9321695751172312	3.6578445933304686	6.925798052939163	19.655026058799518	10.66305431102192	27.217325705229676	8.833523333605942	6.563085177105966	5.5532488084776075	1.84605844013996	1.0019489617950048	0.5309136864786851	0.31810720500427697	0.3574296926580538	0.28513210305681325	0.3321200046264081	0.3796753720510289	0.21658195310477985	0.09413656291590021	0.06280779457118324	0.0711020296437414	0.07814912429778084	0.07298098021987343	0.02268894014413557	0.011569856894691647	0.04364991464815485	0.04207220688978781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
